KEid_target	KEid	AOPid_source	AOPid	AOPtitle
https://identifiers.org/aop.events/875	https://identifiers.org/aop.events/875	https://identifiers.org/aop/475	https://identifiers.org/aop/475	Binding of chemicals to ionotropic glutamate receptors leads to impairment of learning and memory via loss of drebrin from dendritic spines of neurons
https://identifiers.org/aop.events/177	https://identifiers.org/aop.events/177	https://identifiers.org/aop/476	https://identifiers.org/aop/476	Adverse Outcome Pathways diagram related to PBDEs associated male reproductive toxicity
https://identifiers.org/aop.events/1262	https://identifiers.org/aop.events/1262	https://identifiers.org/aop/476	https://identifiers.org/aop/476	Adverse Outcome Pathways diagram related to PBDEs associated male reproductive toxicity
https://identifiers.org/aop.events/1392	https://identifiers.org/aop.events/1392	https://identifiers.org/aop/478	https://identifiers.org/aop/478	Deposition of energy leading to occurrence of cataracts
https://identifiers.org/aop.events/1634	https://identifiers.org/aop.events/1634	https://identifiers.org/aop/478	https://identifiers.org/aop/478	Deposition of energy leading to occurrence of cataracts
https://identifiers.org/aop.events/155	https://identifiers.org/aop.events/155	https://identifiers.org/aop/478	https://identifiers.org/aop/478	Deposition of energy leading to occurrence of cataracts
https://identifiers.org/aop.events/177	https://identifiers.org/aop.events/177	https://identifiers.org/aop/479	https://identifiers.org/aop/479	Mitochondrial complexes inhibition leading to left ventricular function decrease via increased myocardial oxidative stress
https://identifiers.org/aop.events/105	https://identifiers.org/aop.events/105	https://identifiers.org/aop/479	https://identifiers.org/aop/479	Mitochondrial complexes inhibition leading to left ventricular function decrease via increased myocardial oxidative stress
https://identifiers.org/aop.events/1392	https://identifiers.org/aop.events/1392	https://identifiers.org/aop/479	https://identifiers.org/aop/479	Mitochondrial complexes inhibition leading to left ventricular function decrease via increased myocardial oxidative stress
https://identifiers.org/aop.events/55	https://identifiers.org/aop.events/55	https://identifiers.org/aop/479	https://identifiers.org/aop/479	Mitochondrial complexes inhibition leading to left ventricular function decrease via increased myocardial oxidative stress
https://identifiers.org/aop.events/352	https://identifiers.org/aop.events/352	https://identifiers.org/aop/48	https://identifiers.org/aop/48	Binding of agonists to ionotropic glutamate receptors in adult brain causes excitotoxicity that mediates neuronal cell death, contributing to learning and memory impairment.
https://identifiers.org/aop.events/188	https://identifiers.org/aop.events/188	https://identifiers.org/aop/48	https://identifiers.org/aop/48	Binding of agonists to ionotropic glutamate receptors in adult brain causes excitotoxicity that mediates neuronal cell death, contributing to learning and memory impairment.
https://identifiers.org/aop.events/875	https://identifiers.org/aop.events/875	https://identifiers.org/aop/48	https://identifiers.org/aop/48	Binding of agonists to ionotropic glutamate receptors in adult brain causes excitotoxicity that mediates neuronal cell death, contributing to learning and memory impairment.
https://identifiers.org/aop.events/177	https://identifiers.org/aop.events/177	https://identifiers.org/aop/48	https://identifiers.org/aop/48	Binding of agonists to ionotropic glutamate receptors in adult brain causes excitotoxicity that mediates neuronal cell death, contributing to learning and memory impairment.
https://identifiers.org/aop.events/55	https://identifiers.org/aop.events/55	https://identifiers.org/aop/48	https://identifiers.org/aop/48	Binding of agonists to ionotropic glutamate receptors in adult brain causes excitotoxicity that mediates neuronal cell death, contributing to learning and memory impairment.
https://identifiers.org/aop.events/618	https://identifiers.org/aop.events/618	https://identifiers.org/aop/48	https://identifiers.org/aop/48	Binding of agonists to ionotropic glutamate receptors in adult brain causes excitotoxicity that mediates neuronal cell death, contributing to learning and memory impairment.
https://identifiers.org/aop.events/105	https://identifiers.org/aop.events/105	https://identifiers.org/aop/480	https://identifiers.org/aop/480	Mitochondrial complexes inhibition leading to heart failure via decreased ATP production
https://identifiers.org/aop.events/177	https://identifiers.org/aop.events/177	https://identifiers.org/aop/480	https://identifiers.org/aop/480	Mitochondrial complexes inhibition leading to heart failure via decreased ATP production
https://identifiers.org/aop.events/1458	https://identifiers.org/aop.events/1458	https://identifiers.org/aop/481	https://identifiers.org/aop/481	AOPs of amorphous silica nanoparticles: ROS-mediated oxidative stress increased respiratory dysfunction and diseases.
https://identifiers.org/aop.events/177	https://identifiers.org/aop.events/177	https://identifiers.org/aop/481	https://identifiers.org/aop/481	AOPs of amorphous silica nanoparticles: ROS-mediated oxidative stress increased respiratory dysfunction and diseases.
https://identifiers.org/aop.events/1392	https://identifiers.org/aop.events/1392	https://identifiers.org/aop/481	https://identifiers.org/aop/481	AOPs of amorphous silica nanoparticles: ROS-mediated oxidative stress increased respiratory dysfunction and diseases.
https://identifiers.org/aop.events/2089	https://identifiers.org/aop.events/2089	https://identifiers.org/aop/482	https://identifiers.org/aop/482	Deposition of energy leading to occurrence of bone loss
https://identifiers.org/aop.events/1392	https://identifiers.org/aop.events/1392	https://identifiers.org/aop/482	https://identifiers.org/aop/482	Deposition of energy leading to occurrence of bone loss
https://identifiers.org/aop.events/1825	https://identifiers.org/aop.events/1825	https://identifiers.org/aop/482	https://identifiers.org/aop/482	Deposition of energy leading to occurrence of bone loss
https://identifiers.org/aop.events/2090	https://identifiers.org/aop.events/2090	https://identifiers.org/aop/482	https://identifiers.org/aop/482	Deposition of energy leading to occurrence of bone loss
https://identifiers.org/aop.events/2097	https://identifiers.org/aop.events/2097	https://identifiers.org/aop/483	https://identifiers.org/aop/483	Deposition of Energy Leading to Learning and Memory Impairment
https://identifiers.org/aop.events/1492	https://identifiers.org/aop.events/1492	https://identifiers.org/aop/483	https://identifiers.org/aop/483	Deposition of Energy Leading to Learning and Memory Impairment
https://identifiers.org/aop.events/1392	https://identifiers.org/aop.events/1392	https://identifiers.org/aop/483	https://identifiers.org/aop/483	Deposition of Energy Leading to Learning and Memory Impairment
https://identifiers.org/aop.events/1869	https://identifiers.org/aop.events/1869	https://identifiers.org/aop/488	https://identifiers.org/aop/488	Increased reactive oxygen species production leading to decreased cognitive function
https://identifiers.org/aop.events/55	https://identifiers.org/aop.events/55	https://identifiers.org/aop/490	https://identifiers.org/aop/490	Co-activation of IP3R and RyR leads to socio-economic burden through reduced IQ and non-cholinergic mechanisms
https://identifiers.org/aop.events/188	https://identifiers.org/aop.events/188	https://identifiers.org/aop/490	https://identifiers.org/aop/490	Co-activation of IP3R and RyR leads to socio-economic burden through reduced IQ and non-cholinergic mechanisms
https://identifiers.org/aop.events/1262	https://identifiers.org/aop.events/1262	https://identifiers.org/aop/491	https://identifiers.org/aop/491	Decrease, GLI1/2 target gene expression leads to orofacial clefting 
https://identifiers.org/aop.events/2040	https://identifiers.org/aop.events/2040	https://identifiers.org/aop/491	https://identifiers.org/aop/491	Decrease, GLI1/2 target gene expression leads to orofacial clefting 
https://identifiers.org/aop.events/2043	https://identifiers.org/aop.events/2043	https://identifiers.org/aop/491	https://identifiers.org/aop/491	Decrease, GLI1/2 target gene expression leads to orofacial clefting 
https://identifiers.org/aop.events/1501	https://identifiers.org/aop.events/1501	https://identifiers.org/aop/494	https://identifiers.org/aop/494	AhR activation leading to liver fibrosis 
https://identifiers.org/aop.events/55	https://identifiers.org/aop.events/55	https://identifiers.org/aop/494	https://identifiers.org/aop/494	AhR activation leading to liver fibrosis 
https://identifiers.org/aop.events/18	https://identifiers.org/aop.events/18	https://identifiers.org/aop/494	https://identifiers.org/aop/494	AhR activation leading to liver fibrosis 
https://identifiers.org/aop.events/265	https://identifiers.org/aop.events/265	https://identifiers.org/aop/494	https://identifiers.org/aop/494	AhR activation leading to liver fibrosis 
https://identifiers.org/aop.events/854	https://identifiers.org/aop.events/854	https://identifiers.org/aop/495	https://identifiers.org/aop/495	Androgen receptor activation leading to prostate cancer
https://identifiers.org/aop.events/177	https://identifiers.org/aop.events/177	https://identifiers.org/aop/497	https://identifiers.org/aop/497	ERa inactivation alters mitochondrial functions and insulin signalling in skeletal muscle and leads to insulin resistance and metabolic syndrome
https://identifiers.org/aop.events/1339	https://identifiers.org/aop.events/1339	https://identifiers.org/aop/499	https://identifiers.org/aop/499	Activation of MEK-ERK1/2 leads to deficits in learning and cognition via disrupted neurotransmitter release
https://identifiers.org/aop.events/2146	https://identifiers.org/aop.events/2146	https://identifiers.org/aop/499	https://identifiers.org/aop/499	Activation of MEK-ERK1/2 leads to deficits in learning and cognition via disrupted neurotransmitter release
https://identifiers.org/aop.events/1339	https://identifiers.org/aop.events/1339	https://identifiers.org/aop/500	https://identifiers.org/aop/500	Activation of MEK-ERK1/2 leads to deficits in learning and cognition via ROS and apoptosis
https://identifiers.org/aop.events/2146	https://identifiers.org/aop.events/2146	https://identifiers.org/aop/500	https://identifiers.org/aop/500	Activation of MEK-ERK1/2 leads to deficits in learning and cognition via ROS and apoptosis
https://identifiers.org/aop.events/1262	https://identifiers.org/aop.events/1262	https://identifiers.org/aop/500	https://identifiers.org/aop/500	Activation of MEK-ERK1/2 leads to deficits in learning and cognition via ROS and apoptosis
https://identifiers.org/aop.events/177	https://identifiers.org/aop.events/177	https://identifiers.org/aop/500	https://identifiers.org/aop/500	Activation of MEK-ERK1/2 leads to deficits in learning and cognition via ROS and apoptosis
https://identifiers.org/aop.events/352	https://identifiers.org/aop.events/352	https://identifiers.org/aop/500	https://identifiers.org/aop/500	Activation of MEK-ERK1/2 leads to deficits in learning and cognition via ROS and apoptosis
https://identifiers.org/aop.events/1262	https://identifiers.org/aop.events/1262	https://identifiers.org/aop/502	https://identifiers.org/aop/502	Decrease, cholesterol synthesis leads to orofacial clefting
https://identifiers.org/aop.events/2043	https://identifiers.org/aop.events/2043	https://identifiers.org/aop/502	https://identifiers.org/aop/502	Decrease, cholesterol synthesis leads to orofacial clefting
https://identifiers.org/aop.events/2040	https://identifiers.org/aop.events/2040	https://identifiers.org/aop/502	https://identifiers.org/aop/502	Decrease, cholesterol synthesis leads to orofacial clefting
https://identifiers.org/aop.events/149	https://identifiers.org/aop.events/149	https://identifiers.org/aop/505	https://identifiers.org/aop/505	Reactive Oxygen Species (ROS) formation leads to cancer via inflammation pathway
https://identifiers.org/aop.events/1513	https://identifiers.org/aop.events/1513	https://identifiers.org/aop/505	https://identifiers.org/aop/505	Reactive Oxygen Species (ROS) formation leads to cancer via inflammation pathway
https://identifiers.org/aop.events/1392	https://identifiers.org/aop.events/1392	https://identifiers.org/aop/505	https://identifiers.org/aop/505	Reactive Oxygen Species (ROS) formation leads to cancer via inflammation pathway
https://identifiers.org/aop.events/2180	https://identifiers.org/aop.events/2180	https://identifiers.org/aop/506	https://identifiers.org/aop/506	Binding of Influenza A Virus (IAV) to Sialic Acid Glycan Receptor leads to viral infection proliferation
https://identifiers.org/aop.events/2192	https://identifiers.org/aop.events/2192	https://identifiers.org/aop/506	https://identifiers.org/aop/506	Binding of Influenza A Virus (IAV) to Sialic Acid Glycan Receptor leads to viral infection proliferation
https://identifiers.org/aop.events/1969	https://identifiers.org/aop.events/1969	https://identifiers.org/aop/507	https://identifiers.org/aop/507	Nrf2 inhibition leading to vascular disrupting effects via inflammation pathway
https://identifiers.org/aop.events/177	https://identifiers.org/aop.events/177	https://identifiers.org/aop/509	https://identifiers.org/aop/509	Nrf2 inhibition leading to vascular disrupting effects through activating apoptosis signal pathway and mitochondrial dysfunction
https://identifiers.org/aop.events/1969	https://identifiers.org/aop.events/1969	https://identifiers.org/aop/509	https://identifiers.org/aop/509	Nrf2 inhibition leading to vascular disrupting effects through activating apoptosis signal pathway and mitochondrial dysfunction
https://identifiers.org/aop.events/1969	https://identifiers.org/aop.events/1969	https://identifiers.org/aop/510	https://identifiers.org/aop/510	Demethylation of PPAR promotor leading to vascular disrupting effects
https://identifiers.org/aop.events/177	https://identifiers.org/aop.events/177	https://identifiers.org/aop/511	https://identifiers.org/aop/511	The AOP framework on ROS-mediated oxidative stress induced vascular disrupting effects 
https://identifiers.org/aop.events/1969	https://identifiers.org/aop.events/1969	https://identifiers.org/aop/511	https://identifiers.org/aop/511	The AOP framework on ROS-mediated oxidative stress induced vascular disrupting effects 
https://identifiers.org/aop.events/233	https://identifiers.org/aop.events/233	https://identifiers.org/aop/513	https://identifiers.org/aop/513	Reactive Oxygen (ROS) formation leads to cancer via Peroxisome proliferation-activated receptor (PPAR) pathway
https://identifiers.org/aop.events/1513	https://identifiers.org/aop.events/1513	https://identifiers.org/aop/513	https://identifiers.org/aop/513	Reactive Oxygen (ROS) formation leads to cancer via Peroxisome proliferation-activated receptor (PPAR) pathway
https://identifiers.org/aop.events/291	https://identifiers.org/aop.events/291	https://identifiers.org/aop/517	https://identifiers.org/aop/517	Pregnane X Receptor (PXR) activation leads to liver steatosis
https://identifiers.org/aop.events/2199	https://identifiers.org/aop.events/2199	https://identifiers.org/aop/518	https://identifiers.org/aop/518	Liver X Receptor (LXR) activation leads to liver steatosis
https://identifiers.org/aop.events/89	https://identifiers.org/aop.events/89	https://identifiers.org/aop/518	https://identifiers.org/aop/518	Liver X Receptor (LXR) activation leads to liver steatosis
https://identifiers.org/aop.events/291	https://identifiers.org/aop.events/291	https://identifiers.org/aop/518	https://identifiers.org/aop/518	Liver X Receptor (LXR) activation leads to liver steatosis
https://identifiers.org/aop.events/167	https://identifiers.org/aop.events/167	https://identifiers.org/aop/518	https://identifiers.org/aop/518	Liver X Receptor (LXR) activation leads to liver steatosis
https://identifiers.org/aop.events/2201	https://identifiers.org/aop.events/2201	https://identifiers.org/aop/520	https://identifiers.org/aop/520	Retinoic acid receptor agonism during neurodevelopment leading to impaired learning and memory
https://identifiers.org/aop.events/2203	https://identifiers.org/aop.events/2203	https://identifiers.org/aop/520	https://identifiers.org/aop/520	Retinoic acid receptor agonism during neurodevelopment leading to impaired learning and memory
https://identifiers.org/aop.events/1392	https://identifiers.org/aop.events/1392	https://identifiers.org/aop/521	https://identifiers.org/aop/521	Essential element imbalance leads to reproductive failure via oxidative stress
https://identifiers.org/aop.events/195	https://identifiers.org/aop.events/195	https://identifiers.org/aop/522	https://identifiers.org/aop/522	Estrogen antagonism leading to increased risk of autism-like behavior
https://identifiers.org/aop.events/2203	https://identifiers.org/aop.events/2203	https://identifiers.org/aop/523	https://identifiers.org/aop/523	Retinoic acid receptor agonism during neurodevelopment leading to microcephaly
https://identifiers.org/aop.events/2201	https://identifiers.org/aop.events/2201	https://identifiers.org/aop/523	https://identifiers.org/aop/523	Retinoic acid receptor agonism during neurodevelopment leading to microcephaly
https://identifiers.org/aop.events/656	https://identifiers.org/aop.events/656	https://identifiers.org/aop/526	https://identifiers.org/aop/526	Decreased, Chicken Ovalbumin Upstream Promoter Transcription Factor II (COUP-TFII) leads to Impaired, Spermatogenesis
https://identifiers.org/aop.events/656	https://identifiers.org/aop.events/656	https://identifiers.org/aop/527	https://identifiers.org/aop/527	Decreased, Chicken Ovalbumin Upstream Promoter Transcription Factor II (COUP-TFII) leads to Hypospadias, increased
https://identifiers.org/aop.events/291	https://identifiers.org/aop.events/291	https://identifiers.org/aop/529	https://identifiers.org/aop/529	Perfluorooctanesulfonic acid (PFOS) binding to peroxisome proliferator-activated receptors (PPARs) causes dysregulation of lipid metabolism and subsequent liver steatosis
https://identifiers.org/aop.events/177	https://identifiers.org/aop.events/177	https://identifiers.org/aop/530	https://identifiers.org/aop/530	Endocytotic lysosomal uptake leads to intestinal barrier disruption
https://identifiers.org/aop.events/55	https://identifiers.org/aop.events/55	https://identifiers.org/aop/530	https://identifiers.org/aop/530	Endocytotic lysosomal uptake leads to intestinal barrier disruption
https://identifiers.org/aop.events/898	https://identifiers.org/aop.events/898	https://identifiers.org/aop/530	https://identifiers.org/aop/530	Endocytotic lysosomal uptake leads to intestinal barrier disruption
https://identifiers.org/aop.events/281	https://identifiers.org/aop.events/281	https://identifiers.org/aop/54	https://identifiers.org/aop/54	Inhibition of Na+/I- symporter (NIS) leads to learning and memory impairment 
https://identifiers.org/aop.events/381	https://identifiers.org/aop.events/381	https://identifiers.org/aop/54	https://identifiers.org/aop/54	Inhibition of Na+/I- symporter (NIS) leads to learning and memory impairment 
https://identifiers.org/aop.events/277	https://identifiers.org/aop.events/277	https://identifiers.org/aop/54	https://identifiers.org/aop/54	Inhibition of Na+/I- symporter (NIS) leads to learning and memory impairment 
https://identifiers.org/aop.events/851	https://identifiers.org/aop.events/851	https://identifiers.org/aop/54	https://identifiers.org/aop/54	Inhibition of Na+/I- symporter (NIS) leads to learning and memory impairment 
https://identifiers.org/aop.events/291	https://identifiers.org/aop.events/291	https://identifiers.org/aop/57	https://identifiers.org/aop/57	AhR activation leading to hepatic steatosis
https://identifiers.org/aop.events/18	https://identifiers.org/aop.events/18	https://identifiers.org/aop/57	https://identifiers.org/aop/57	AhR activation leading to hepatic steatosis
https://identifiers.org/aop.events/167	https://identifiers.org/aop.events/167	https://identifiers.org/aop/58	https://identifiers.org/aop/58	NR1I3 (CAR) suppression leading to hepatic steatosis
https://identifiers.org/aop.events/66	https://identifiers.org/aop.events/66	https://identifiers.org/aop/58	https://identifiers.org/aop/58	NR1I3 (CAR) suppression leading to hepatic steatosis
https://identifiers.org/aop.events/1000	https://identifiers.org/aop.events/1000	https://identifiers.org/aop/6	https://identifiers.org/aop/6	Antagonist binding to PPARα leading to body-weight loss
https://identifiers.org/aop.events/858	https://identifiers.org/aop.events/858	https://identifiers.org/aop/6	https://identifiers.org/aop/6	Antagonist binding to PPARα leading to body-weight loss
https://identifiers.org/aop.events/864	https://identifiers.org/aop.events/864	https://identifiers.org/aop/6	https://identifiers.org/aop/6	Antagonist binding to PPARα leading to body-weight loss
https://identifiers.org/aop.events/998	https://identifiers.org/aop.events/998	https://identifiers.org/aop/6	https://identifiers.org/aop/6	Antagonist binding to PPARα leading to body-weight loss
https://identifiers.org/aop.events/861	https://identifiers.org/aop.events/861	https://identifiers.org/aop/6	https://identifiers.org/aop/6	Antagonist binding to PPARα leading to body-weight loss
https://identifiers.org/aop.events/281	https://identifiers.org/aop.events/281	https://identifiers.org/aop/65	https://identifiers.org/aop/65	XX Inhibition of Sodium Iodide Symporter and Subsequent Adverse Neurodevelopmental Outcomes in Mammals
https://identifiers.org/aop.events/277	https://identifiers.org/aop.events/277	https://identifiers.org/aop/65	https://identifiers.org/aop/65	XX Inhibition of Sodium Iodide Symporter and Subsequent Adverse Neurodevelopmental Outcomes in Mammals
https://identifiers.org/aop.events/656	https://identifiers.org/aop.events/656	https://identifiers.org/aop/66	https://identifiers.org/aop/66	Modulation of Adult Leydig Cell Function Subsequent Glucocorticoid Activation in the Fetal Testis
https://identifiers.org/aop.events/656	https://identifiers.org/aop.events/656	https://identifiers.org/aop/67	https://identifiers.org/aop/67	Modulation of Adult Leydig Cell Function Subsequent to Estradiaol Activation in the Fetal Testis
https://identifiers.org/aop.events/656	https://identifiers.org/aop.events/656	https://identifiers.org/aop/68	https://identifiers.org/aop/68	Modulation of Adult Leydig Cell Function Subsequent to Alterations in the Fetal Testis Protome
https://identifiers.org/aop.events/177	https://identifiers.org/aop.events/177	https://identifiers.org/aop/77	https://identifiers.org/aop/77	Nicotinic acetylcholine receptor activation contributes to abnormal foraging and leads to colony death/failure 1
https://identifiers.org/aop.events/177	https://identifiers.org/aop.events/177	https://identifiers.org/aop/78	https://identifiers.org/aop/78	Nicotinic acetylcholine receptor activation contributes to abnormal role change within the worker bee caste leading to colony death failure 1
https://identifiers.org/aop.events/177	https://identifiers.org/aop.events/177	https://identifiers.org/aop/79	https://identifiers.org/aop/79	Nicotinic acetylcholine receptor activation contributes to impaired hive thermoregulation and leads to colony loss/failure
https://identifiers.org/aop.events/961	https://identifiers.org/aop.events/961	https://identifiers.org/aop/8	https://identifiers.org/aop/8	Upregulation of Thyroid Hormone Catabolism via Activation of Hepatic Nuclear Receptors, and Subsequent Adverse Neurodevelopmental Outcomes in Mammals
https://identifiers.org/aop.events/281	https://identifiers.org/aop.events/281	https://identifiers.org/aop/8	https://identifiers.org/aop/8	Upregulation of Thyroid Hormone Catabolism via Activation of Hepatic Nuclear Receptors, and Subsequent Adverse Neurodevelopmental Outcomes in Mammals
https://identifiers.org/aop.events/177	https://identifiers.org/aop.events/177	https://identifiers.org/aop/80	https://identifiers.org/aop/80	Nicotinic acetylcholine receptor activation contributes to accumulation of damaged mitochondrial DNA and leads to colony loss/failure
https://identifiers.org/aop.events/177	https://identifiers.org/aop.events/177	https://identifiers.org/aop/87	https://identifiers.org/aop/87	Nicotinic acetylcholine receptor activation contributes to abnormal foraging and leads to colony loss/failure 
https://identifiers.org/aop.events/584	https://identifiers.org/aop.events/584	https://identifiers.org/aop/91	https://identifiers.org/aop/91	Sodium channel inhibition leading to reduced survival
https://identifiers.org/aop.events/584	https://identifiers.org/aop.events/584	https://identifiers.org/aop/93	https://identifiers.org/aop/93	sodium channel inhibition leading to increased predation
https://identifiers.org/aop.events/584	https://identifiers.org/aop.events/584	https://identifiers.org/aop/94	https://identifiers.org/aop/94	Sodium channel inhibition leading to congenital malformations
https://identifiers.org/aop.events/593	https://identifiers.org/aop.events/593	https://identifiers.org/aop/95	https://identifiers.org/aop/95	Ether-a-go-go (ERG) voltage-gated potassium channel inhibition leading to reduced survival
https://identifiers.org/aop.events/619	https://identifiers.org/aop.events/619	https://identifiers.org/aop/97	https://identifiers.org/aop/97	5-hydroxytryptamine transporter (5-HTT; SERT) inhibition leading to population decline
https://identifiers.org/aop.events/619	https://identifiers.org/aop.events/619	https://identifiers.org/aop/98	https://identifiers.org/aop/98	5-hydroxytryptamine transporter (5-HTT; SERT) inhibition leading to decreased shelter seeking and increased predation
