"CNVassociated","DisGeNETname","Ensembl","fromDisGeNET","fromPublication","fromSTRING","fromWikiPathways","gLayCluster","name","name.copy","Name2","PathwayID","Publication.doi","selected","shared name","snpID"
"1","DLG4","ENSG00000132535","1",,,"1","168","1742;DLG4, PSD95;ENSG00000132535","DLG4, PSD95","DLG4","WP5398",,"false","1742;DLG4, PSD95;ENSG00000132535",
"1",,"ENSG00000171060",,,,"1","344","C8orf74","C8orf74","C8orf74","WP5346",,"false","C8orf74",
,"PAWR","ENSG00000177425","1",,,,"345","5074","5074","PAWR",,,"false","5074",
,"EN2","ENSG00000164778","1",,,,"346","2020","2020","EN2",,,"false","2020",
,"SULT4A1","ENSG00000130540","1",,,,"347","25830","25830","SULT4A1",,,"false","25830",
,,"ENSG00000101447",,"1",,,"348","FAM83D","FAM83D","FAM83D",,"10.1038/s41586-022-04434-5","false","FAM83D","rs1006945"
,"NCAM1","ENSG00000149294","1",,,,"157","4684","4684","NCAM1",,,"false","4684",
"1",,"ENSG00000156587",,,,"1","175","ENSG00000156587;UBE2L6","UBE2L6","UBE2L6","WP4932",,"false","ENSG00000156587;UBE2L6",
,"CTNND2","ENSG00000169862","1",,,,"157","1501","1501","CTNND2",,,"false","1501",
,"NPS","ENSG00000214285","1",,,,"166","594857","594857","NPS",,,"false","594857",
"1",,"ENSG00000185798",,,,"1","349","WDR53","WDR53","WDR53","WP4906",,"false","WDR53",
,"CREM","ENSG00000095794","1",,,,"157","1390","1390","CREM",,,"false","1390",
,"MAGEL2","ENSG00000254585","1",,,,"350","54551","54551","MAGEL2",,,"false","54551",
"1","DGCR2","ENSG00000070413","1",,,"1","351","9993;DGCR2;ENSG00000070413","DGCR2","DGCR2","WP4657",,"false","9993;DGCR2;ENSG00000070413",
,,"ENSG00000116044",,,,"1","166","NFE2L2","NFE2L2","NFE2L2","WP408",,"false","NFE2L2",
,"SP3","ENSG00000172845","1",,,"1","157","6670;SP3","SP3","SP3","WP3584",,"false","6670;SP3",
,,"ENSG00000067082",,"1",,,"352","KLF6","KLF6","KLF6",,"10.1038/s41586-022-04434-5","false","KLF6","rs17731"
,,"ENSG00000188107",,"1",,,"353","EYS","EYS","EYS",,"10.1038/s41586-022-04434-5","false","EYS","rs6925079"
,"GSTA1","ENSG00000243955","1",,,,"189","2938","2938","GSTA1",,,"false","2938",
"1",,"ENSG00000083642",,,,"1","175","PDS5B","PDS5B","PDS5B","WP5402",,"false","PDS5B",
,"GAS2L1","ENSG00000185340","1",,,,"354","10634","10634","GAS2L1",,,"false","10634",
"1",,"ENSG00000169612",,,,"1","175","ENSG00000169612;RAMAC","RAMAC","RAMAC","WP5408",,"false","ENSG00000169612;RAMAC",
,"ELAVL2","ENSG00000107105","1",,,,"355","1993","1993","ELAVL2",,,"false","1993",
"1",,"ENSG00000129910",,,,"1","157","CDH15;ENSG00000129910","CDH15","CDH15","WP4657",,"false","CDH15;ENSG00000129910",
,"FABP7","ENSG00000164434","1",,,,"356","2173","2173","FABP7",,,"false","2173",
"1",,"ENSG00000169609",,,,"1","357","C15orf40","C15orf40","C15orf40","WP5408",,"false","C15orf40",
,"PLA2G4C","ENSG00000105499","1",,,,"157","8605","8605","PLA2G4C",,,"false","8605",
,"APOE","ENSG00000130203","1",,,,"157","348","348","APOE",,,"false","348",
"1",,"ENSG00000109670",,,,"1","175","FBXW7","FBXW7","FBXW7","WP4906",,"false","FBXW7",
,"FABP3","ENSG00000121769","1",,,,"358","2170","2170","FABP3",,,"false","2170",
,"ATM","ENSG00000149311","1",,,,"175","472","472","ATM",,,"false","472",
,"VPS35","ENSG00000069329","1",,,,"175","55737","55737","VPS35",,,"false","55737",
"1",,"ENSG00000139515",,,,"1","359","ENSG00000139515;PDX-1, PDX1","PDX-1, PDX1","PDX1","WP5346",,"false","ENSG00000139515;PDX-1, PDX1",
"1","FBXO45","ENSG00000174013","1",,,"1","240","200933;FBXO45","FBXO45","FBXO45","WP4906",,"false","200933;FBXO45",
"1",,"ENSG00000116459",,,,"1","193","ATP5PB","ATP5PB","ATP5PB","WP4932",,"false","ATP5PB",
,"PKNOX2","ENSG00000165495","1",,,,"360","63876","63876","PKNOX2",,,"false","63876",
,"GNB3","ENSG00000111664","1",,,,"155","2784","2784","GNB3",,,"false","2784",
,"BRAP","ENSG00000089234","1",,,,"175","8315","8315","BRAP",,,"false","8315",
,"HTR6","ENSG00000158748","1",,,,"155","3362","3362","HTR6",,,"false","3362",
,"PLP1","ENSG00000123560","1",,,,"163","5354","5354","PLP1",,,"false","5354",
"1",,"ENSG00000114315",,,,"1","175","ENSG00000114315;HES1","HES1","HES1","WP4657",,"false","ENSG00000114315;HES1",
,,"ENSG00000153944",,"1",,,"202","MSI2","MSI2","MSI2",,"10.1038/s41586-022-04434-5","false","MSI2","rs4793888"
"1",,"ENSG00000103723",,,,"1","288","AP3B2","AP3B2","AP3B2","WP5408",,"false","AP3B2",
"1",,"ENSG00000099365",,,,"1","165","STX1B","STX1B","STX1B","WP5407",,"false","STX1B",
"1","BECN1","ENSG00000126581","1",,,"1","175","8678;BECLIN1, BECN1, Beclin1;ENSG00000126581","BECLIN1, BECN1, Beclin1","BECN1","WP4932",,"false","8678;BECLIN1, BECN1, Beclin1;ENSG00000126581",
"1","FGFR2","ENSG00000066468","1",,,"1","157","2263;FGFR2","FGFR2","FGFR2","WP4657",,"false","2263;FGFR2",
"1","CYFIP1","ENSG00000273749","1",,,"1","186","23191;CYFIP1;ENSG00000273749","CYFIP1","CYFIP1","WP4875, WP4940",,"false","23191;CYFIP1;ENSG00000273749",
"1",,"ENSG00000198752",,,,"1","157","CDC42BPB;ENSG00000198752","CDC42BPB","CDC42BPB","WP5407",,"false","CDC42BPB;ENSG00000198752",
"1",,"ENSG00000125845",,,,"1","185","BMP1, BMP2;ENSG00000125845","BMP1, BMP2","BMP2","WP5402",,"false","BMP1, BMP2;ENSG00000125845",
,"SLC17A6","ENSG00000091664","1",,,,"189","57084","57084","SLC17A6",,,"false","57084",
,"TFAP2A","ENSG00000137203","1",,,,"157","7020","7020","TFAP2A",,,"false","7020",
"1",,"ENSG00000253251",,,,"1","249","SHLD3","SHLD3","SHLD3","WP5402",,"false","SHLD3",
,"MCHR2","ENSG00000152034","1",,,,"361","84539","84539","MCHR2",,,"false","84539",
,"CSNK1D","ENSG00000141551","1",,,,"175","1453","1453","CSNK1D",,,"false","1453",
,"SLC1A6","ENSG00000105143","1",,,,"186","6511","6511","SLC1A6",,,"false","6511",
"1",,"ENSG00000186628",,,,"1","362","FSD2","FSD2","FSD2","WP5408",,"false","FSD2",
"1",,"ENSG00000135837",,,,"1","168","CEP350;ENSG00000135837","CEP350","CEP350","WP4906",,"false","CEP350;ENSG00000135837",
"1",,"ENSG00000176884",,,,"1","168","ENSG00000176884;GRIN1, NMDAR","GRIN1, NMDAR","GRIN1","WP3584, WP4222, WP4875, WP5398",,"false","ENSG00000176884;GRIN1, NMDAR",
"1",,"ENSG00000121552",,,,"1","157","CSTA;ENSG00000121552","CSTA","CSTA","WP5346",,"false","CSTA;ENSG00000121552",
,"SAT1","ENSG00000130066","1",,,,"189","6303","6303","SAT1",,,"false","6303",
"1",,"ENSG00000245848",,,,"1","157","C/EBPα, CEBPA;ENSG00000245848","C/EBPα, CEBPA","CEBPA","WP5402",,"false","C/EBPα, CEBPA;ENSG00000245848",
"1",,"ENSG00000156970",,,,"1","175","BUB1B;ENSG00000156970","BUB1B","BUB1B","WP5402",,"false","BUB1B;ENSG00000156970",
,,"ENSG00000106462",,,,"1","175","ENSG00000106462;EZH2","EZH2","EZH2","WP3584",,"false","ENSG00000106462;EZH2",
"1",,"ENSG00000105953",,,,"1","193","OGDH","OGDH","OGDH","WP4932",,"false","OGDH",
"1",,"ENSG00000099942",,,,"1","157","CRKL;ENSG00000099942","CRKL","CRKL","WP4657",,"false","CRKL;ENSG00000099942",
,,"ENSG00000130005",,,,"1","363","GAMT","GAMT","GAMT","WP3584",,"false","GAMT",
"1",,"ENSG00000072274",,,,"1","159","ENSG00000072274;TFR1, TFRC, TfR1 RNA","TFR1, TFRC, TfR1 RNA","TFRC","WP4906",,"false","ENSG00000072274;TFR1, TFRC, TfR1 RNA",
,"PTPRZ1","ENSG00000106278","1",,,,"243","5803","5803","PTPRZ1",,,"false","5803",
"1",,"ENSG00000063515",,,,"1","364","GSC2","GSC2","GSC2","WP4657",,"false","GSC2",
"1",,"ENSG00000049541",,,,"1","175","ENSG00000049541;RFC2","RFC2","RFC2","WP4932",,"false","ENSG00000049541;RFC2",
,"PDE4A","ENSG00000065989","1",,,"1","155","5141;PDE4A","PDE4A","PDE4A","WP4222",,"false","5141;PDE4A",
"1",,"ENSG00000203618",,,,"1","166","ENSG00000203618;GP1BB","GP1BB","GP1BB","WP4657",,"false","ENSG00000203618;GP1BB",
,"PGBD1","ENSG00000137338","1",,,,"365","84547","84547","PGBD1",,,"false","84547",
"1",,"ENSG00000119906",,,,"1","182","SLF2","SLF2","SLF2","WP5407",,"false","SLF2",
,"MAOA","ENSG00000189221","1",,,"1","189","4128;MAOA","MAOA","MAOA","WP408",,"false","4128;MAOA",
,,"ENSG00000170027",,,,"1","175","YWHAG","YWHAG","YWHAG","WP4875",,"false","YWHAG",
,"PADI2","ENSG00000117115","1",,,,"366","11240","11240","PADI2",,,"false","11240",
,,"ENSG00000197933",,"1",,,"367","ZNF823","ZNF823","ZNF823",,"10.1038/s41586-022-04434-5","false","ZNF823","rs72986630"
,"ARC","ENSG00000198576","1",,,"1","175","23237;ARC;ENSG00000198576","ARC","ARC","WP4875",,"false","23237;ARC;ENSG00000198576",
,"LRP1","ENSG00000123384","1",,,,"157","4035","4035","LRP1",,,"false","4035",
,"IGF2BP2","ENSG00000073792","1",,,,"157","10644","10644","IGF2BP2",,,"false","10644",
,"HP","ENSG00000257017","1",,,,"186","3240","3240","HP",,,"false","3240",
"1",,"ENSG00000101222",,,,"1","368","ENSG00000101222;SPEF1","SPEF1","SPEF1","WP5407",,"false","ENSG00000101222;SPEF1",
,"PTPN5","ENSG00000110786","1",,,,"157","84867","84867","PTPN5",,,"false","84867",
,"TXNDC5","ENSG00000239264","1",,,,"369","81567","81567","TXNDC5",,,"false","81567",
,"DUSP6","ENSG00000139318","1",,,,"157","1848","1848","DUSP6",,,"false","1848",
,"CHRNA4","ENSG00000101204","1",,,,"167","1137","1137","CHRNA4",,,"false","1137",
,,"ENSG00000204962",,"1",,,"370","PCDHA8","PCDHA8","PCDHA8",,"10.1038/s41586-022-04434-5","false","PCDHA8","rs246024"
"1","CYP26B1","ENSG00000003137","1",,,"1","189","56603;CYP26B1","CYP26B1","CYP26B1","WP4657",,"false","56603;CYP26B1",
,"KCNN3","ENSG00000143603","1",,,,"189","3782","3782","KCNN3",,,"false","3782",
,"CACNG5","ENSG00000075429","1",,,,"168","27091","27091","CACNG5",,,"false","27091",
"1","DRD2","ENSG00000149295","1",,,"1","189","1813;DRD2;ENSG00000149295","DRD2","DRD2","WP4222, WP4657",,"false","1813;DRD2;ENSG00000149295",
,"CRP","ENSG00000132693","1",,,,"157","1401","1401","CRP",,,"false","1401",
,"PPP2R2B","ENSG00000156475","1",,,,"161","5521","5521","PPP2R2B",,,"false","5521",
"1","JUN","ENSG00000177606","1",,,"1","157","3725;AP1, JUN, c-JUN, c-Jun, c-jun, cJUN;ENSG00000177606","AP1, JUN, c-JUN, c-Jun, c-jun, cJUN","JUN","WP4906",,"false","3725;AP1, JUN, c-JUN, c-Jun, c-jun, cJUN;ENSG00000177606",
"1",,"ENSG00000130368",,,,"1","371","ENSG00000130368;MAS1","MAS1","MAS1","WP5402",,"false","ENSG00000130368;MAS1",
,"C1QA","ENSG00000173372","1",,,,"372","712","712","C1QA",,,"false","712",
,,"ENSG00000161277",,"1",,,"373","THAP8","THAP8","THAP8",,"10.1038/s41586-022-04434-5","false","THAP8","rs3810450"
,"SLC6A4","ENSG00000108576","1",,,,"189","6532","6532","SLC6A4",,,"false","6532",
"1",,"ENSG00000137845",,,,"1","163","ADAM10;ENSG00000137845","ADAM10","ADAM10","WP4906, WP5402",,"false","ADAM10;ENSG00000137845",
,,"ENSG00000163673",,"1",,,"374","DCLK3","DCLK3","DCLK3",,"10.1038/s41586-022-04434-5","false","DCLK3","rs4678552"
,"CDC42EP3","ENSG00000163171","1",,,,"157","10602","10602","CDC42EP3",,,"false","10602",
"1","MAPK1","ENSG00000100030","1",,,"1","157","5594;ERK2, MAPK, MAPK1, MAPK2","ERK2, MAPK, MAPK1, MAPK2","MAPK1","WP4875",,"false","5594;ERK2, MAPK, MAPK1, MAPK2",
,"LMX1A","ENSG00000162761","1",,,,"375","4009","4009","LMX1A",,,"false","4009",
,,"ENSG00000065609",,"1",,,"165","SNAP91","SNAP91","SNAP91",,"10.1038/s41586-022-04434-5","false","SNAP91","rs2022265"
"1",,"ENSG00000107779",,,,"1","185","BMPR1, BMPR1A;ENSG00000107779","BMPR1, BMPR1A","BMPR1A","WP5402",,"false","BMPR1, BMPR1A;ENSG00000107779",
,,"ENSG00000123360",,,,"1","155","ENSG00000123360;PDE1B","PDE1B","PDE1B","WP4222",,"false","ENSG00000123360;PDE1B",
,,"ENSG00000187605",,,,"1","175","TET3","TET3","TET3","WP3584",,"false","TET3",
"1",,"ENSG00000064726",,,,"1","175","BTBD1;ENSG00000064726","BTBD1","BTBD1","WP5408",,"false","BTBD1;ENSG00000064726",
,"EIF2S1","ENSG00000134001","1",,,,"166","1965","1965","EIF2S1",,,"false","1965",
,"TAPBP","ENSG00000231925","1",,,,"159","6892","6892","TAPBP",,,"false","6892",
,"NDUFV2","ENSG00000178127","1",,,,"193","4729","4729","NDUFV2",,,"false","4729",
"1","BCL2","ENSG00000171791","1",,,"1","157","596;BCL-2, BCL2, BCL2 Anti-apoptotic, BCLXL, Bcl-2;ENSG00000171791","BCL-2, BCL2, BCL2 Anti-apoptotic, BCLXL, Bcl-2","BCL2","WP4657",,"false","596;BCL-2, BCL2, BCL2 Anti-apoptotic, BCLXL, Bcl-2;ENSG00000171791",
"1",,"ENSG00000184470",,,,"1","376","TXNRD2","TXNRD2","TXNRD2","WP4657",,"false","TXNRD2",
"1",,"ENSG00000107796",,,,"1","186","ACTA2;ENSG00000107796","ACTA2","ACTA2","WP4657",,"false","ACTA2;ENSG00000107796",
,"GCLM","ENSG00000023909","1",,,,"166","2730","2730","GCLM",,,"false","2730",
,"HTR2A","ENSG00000102468","1",,,,"189","3356","3356","HTR2A",,,"false","3356",
,,"ENSG00000115073",,"1",,,"377","ACTR1B","ACTR1B","ACTR1B",,"10.1038/s41586-022-04434-5","false","ACTR1B","rs7575796"
,"SLC6A13","ENSG00000010379","1",,,,"378","6540","6540","SLC6A13",,,"false","6540",
,"ABCB1","ENSG00000085563","1",,,,"189","5243","5243","ABCB1",,,"false","5243",
,"PIK3CB","ENSG00000051382","1",,,,"157","5291","5291","PIK3CB",,,"false","5291",
,"RTKN2","ENSG00000182010","1",,,,"379","219790","219790","RTKN2",,,"false","219790",
,"CD14","ENSG00000170458","1",,,,"157","929","929","CD14",,,"false","929",
,"HTR1D","ENSG00000179546","1",,,,"189","3352","3352","HTR1D",,,"false","3352",
,"DDO","ENSG00000203797","1",,,,"380","8528","8528","DDO",,,"false","8528",
"1","TBX1","ENSG00000184058","1",,,"1","381","6899;ENSG00000184058;TBX1","TBX1","TBX1","WP4657",,"false","6899;ENSG00000184058;TBX1",
"1",,"ENSG00000132341",,,,"1","175","RAN","RAN","RAN","WP4657",,"false","RAN",
,"PSEN2","ENSG00000143801","1",,,,"157","5664","5664","PSEN2",,,"false","5664",
"1",,"ENSG00000171056",,,,"1","382","SOX7","SOX7","SOX7","WP5346",,"false","SOX7",
"1",,"ENSG00000118007",,,,"1","175","STAG1","STAG1","STAG1","WP5402",,"false","STAG1",
"1",,"ENSG00000136404",,,,"1","383","TM6SF1","TM6SF1","TM6SF1","WP5408",,"false","TM6SF1",
,"PPARA","ENSG00000186951","1",,,,"175","5465","5465","PPARA",,,"false","5465",
"1",,"ENSG00000009954",,,,"1","175","BAZ1B;ENSG00000009954","BAZ1B","BAZ1B","WP4932",,"false","BAZ1B;ENSG00000009954",
,"CLDN11","ENSG00000013297","1",,,,"161","5010","5010","CLDN11",,,"false","5010",
"1","CDKN1C","ENSG00000129757","1",,,"1","175","1028;CDKN1C;ENSG00000129757","CDKN1C","CDKN1C","WP4932",,"false","1028;CDKN1C;ENSG00000129757",
,,"ENSG00000114054",,"1",,,"384","PCCB","PCCB","PCCB",,"10.1038/s41586-022-04434-5","false","PCCB","rs7432375"
,"BLOC1S1","ENSG00000135441","1",,,,"160","2647","2647","BLOC1S1",,,"false","2647",
,"SP4","ENSG00000105866","1","1",,,"385","6671","6671;SP4","SP4",,"10.1038/s41586-022-04434-5","false","6671","rs7811417"
"1",,"ENSG00000172071",,,,"1","166","EIF2AK3, PERK;ENSG00000172071","EIF2AK3, PERK","EIF2AK3","WP4932",,"false","EIF2AK3, PERK;ENSG00000172071",
"1",,"ENSG00000140525",,,,"1","175","ENSG00000140525;FANCI","FANCI","FANCI","WP5407",,"false","ENSG00000140525;FANCI",
,"NDEL1","ENSG00000166579","1",,,,"160","81565","81565","NDEL1",,,"false","81565",
,"ADRB3","ENSG00000188778","1",,,,"155","155","155","ADRB3",,,"false","155",
,"JAG2","ENSG00000184916","1",,,,"202","3714","3714","JAG2",,,"false","3714",
,,"ENSG00000055147",,"1",,,"386","FAM114A2","FAM114A2","FAM114A2",,"10.1038/s41586-022-04434-5","false","FAM114A2","rs815609"
,"GLRA2","ENSG00000101958","1",,,,"387","2742","2742","GLRA2",,,"false","2742",
"1",,"ENSG00000089163",,,,"1","189","ENSG00000089163;SIRT4","SIRT4","SIRT4","WP5402",,"false","ENSG00000089163;SIRT4",
"1","GNB1L","ENSG00000185838","1",,,"1","388","54584;ENSG00000185838;GNB1L","GNB1L","GNB1L","WP4657",,"false","54584;ENSG00000185838;GNB1L",
,,"ENSG00000104765",,"1",,,"175","BNIP3L","BNIP3L","BNIP3L",,"10.1038/s41586-022-04434-5","false","BNIP3L","rs3808581"
,"STH","ENSG00000256762","1",,,,"186","246744","246744","STH",,,"false","246744",
,"PNOC","ENSG00000168081","1",,,,"155","5368","5368","PNOC",,,"false","5368",
"1",,"ENSG00000146938",,"1",,"1","168","NLGN4X","NLGN4X","NLGN4X","WP4875","10.1038/s41586-022-04434-5","false","NLGN4X","rs5943629"
,"C9orf72","ENSG00000147894","1",,,,"175","203228","203228","C9orf72",,,"false","203228",
"1",,"ENSG00000123472",,,,"1","193","ATPAF1","ATPAF1","ATPAF1","WP4932",,"false","ATPAF1",
,,"ENSG00000169813",,,,"1","175","ENSG00000169813;HNRNPF","HNRNPF","HNRNPF","WP3584",,"false","ENSG00000169813;HNRNPF",
,,"ENSG00000255346",,,,"1","389","ENSG00000255346;NOX5","NOX5","NOX5","WP408",,"false","ENSG00000255346;NOX5",
"1",,"ENSG00000278637",,,,"1","175","ENSG00000278637;HIST1H4A","HIST1H4A","H4C1","WP4657",,"false","ENSG00000278637;HIST1H4A",
"1",,"ENSG00000177889",,,,"1","157","ENSG00000177889;UBC13, UBE2N","UBC13, UBE2N","UBE2N","WP4906",,"false","ENSG00000177889;UBC13, UBE2N",
,"F2","ENSG00000180210","1",,,,"166","2147","2147","F2",,,"false","2147",
,"PTGDS","ENSG00000107317","1",,,,"189","5730","5730","PTGDS",,,"false","5730",
,"PTPN1","ENSG00000196396","1",,,,"157","5770","5770","PTPN1",,,"false","5770",
"1",,"ENSG00000242259",,,,"1","390","C22orf39","C22orf39","C22orf39","WP4657",,"false","C22orf39",
"1",,"ENSG00000130396",,,,"1","161","AFDN;ENSG00000130396","AFDN","AFDN","WP4905",,"false","AFDN;ENSG00000130396",
,"TMEM245","ENSG00000106771","1",,,,"391","23731","23731","TMEM245",,,"false","23731",
,"OXSR1","ENSG00000172939","1",,,,"155","9943","9943","OXSR1",,,"false","9943",
,"PDGFRB","ENSG00000113721","1",,,,"157","5159","5159","PDGFRB",,,"false","5159",
,"FUT8","ENSG00000033170","1",,,"1","392","2530;FUT8","FUT8","FUT8","WP3584",,"false","2530;FUT8",
,,"ENSG00000089169",,,,"1","165","RPH3A","RPH3A","RPH3A","WP4875",,"false","RPH3A",
"1",,"ENSG00000075399",,,,"1","393","VPS9D1","VPS9D1","VPS9D1","WP4932",,"false","VPS9D1",
"1",,"ENSG00000268043",,,,"1","394","NBPF12","NBPF12","NBPF12","WP4905",,"false","NBPF12",
,"HTR4","ENSG00000164270","1",,,,"395","3360","3360","HTR4",,,"false","3360",
,"VAMP7","ENSG00000124333","1",,,,"165","6845","6845","VAMP7",,,"false","6845",
"1",,"ENSG00000258724",,,,"1","396","ENSG00000258724;PINX1","PINX1","PINX1","WP5346",,"false","ENSG00000258724;PINX1",
,,"ENSG00000152192",,,,"1","397","BRN3","BRN3","POU4F1","WP3584",,"false","BRN3",
,"KLF12","ENSG00000118922","1",,,,"398","11278","11278","KLF12",,,"false","11278",
,"PLAT","ENSG00000104368","1",,,,"166","5327","5327","PLAT",,,"false","5327",
,"TLL1","ENSG00000038295","1",,,,"185","7092","7092","TLL1",,,"false","7092",
,,"ENSG00000149527",,"1",,,"157","PLCH2","PLCH2","PLCH2",,"10.1038/s41586-022-04434-5","false","PLCH2","rs6673880"
,"PDIK1L","ENSG00000175087","1",,,,"399","149420","149420","PDIK1L",,,"false","149420",
,,"ENSG00000007952",,,,"1","389","NOX1","NOX1","NOX1","WP408",,"false","NOX1",
,"PIK3CA","ENSG00000121879","1",,,,"157","5290","5290","PIK3CA",,,"false","5290",
"1",,"ENSG00000170113",,,,"1","186","ENSG00000170113;NIPA1","NIPA1","NIPA1","WP4940",,"false","ENSG00000170113;NIPA1",
,"ADARB1","ENSG00000197381","1",,,,"400","104","104","ADARB1",,,"false","104",
,,"ENSG00000152402",,,,"1","159","GUCY1A2","GUCY1A2","GUCY1A2","WP4222",,"false","GUCY1A2",
"1",,"ENSG00000159082",,,,"1","157","ENSG00000159082;SYNJ1","SYNJ1","SYNJ1","WP5408",,"false","ENSG00000159082;SYNJ1",
,"PSD3","ENSG00000156011","1",,,,"401","23362","23362","PSD3",,,"false","23362",
,"RAPGEF6","ENSG00000158987","1",,,,"161","51735","51735","RAPGEF6",,,"false","51735",
,"CADPS2","ENSG00000081803","1",,,,"402","93664","93664","CADPS2",,,"false","93664",
,,"ENSG00000179912",,"1",,,"403","R3HDM2","R3HDM2","R3HDM2",,"10.1038/s41586-022-04434-5","false","R3HDM2","rs61937595"
,"PEX19","ENSG00000162735","1",,,,"404","5824","5824","PEX19",,,"false","5824",
"1",,"ENSG00000125967",,,,"1","165","ENSG00000125967;NECAB3","NECAB3","NECAB3","WP5407",,"false","ENSG00000125967;NECAB3",
"1",,"ENSG00000188373",,,,"1","405","C10orf99;ENSG00000188373","C10orf99","C10orf99","WP5402",,"false","C10orf99;ENSG00000188373",
"1",,"ENSG00000163347",,,,"1","161","CLDN1;ENSG00000163347","CLDN1","CLDN1","WP4657, WP4932",,"false","CLDN1;ENSG00000163347",
"1",,"ENSG00000107554",,,,"1","406","DNMBP;ENSG00000107554","DNMBP","DNMBP","WP5407",,"false","DNMBP;ENSG00000107554",
,"PEA15","ENSG00000162734","1",,,,"157","8682","8682","PEA15",,,"false","8682",
,"DRD3","ENSG00000151577","1",,,,"189","1814","1814","DRD3",,,"false","1814",
"1","NRXN1","ENSG00000179915","1",,,"1","168","9378;NRXN1","NRXN1","NRXN1","WP4875",,"false","9378;NRXN1",
,"APOA4","ENSG00000110244","1",,,,"157","337","337","APOA4",,,"false","337",
"1",,"ENSG00000126870",,,,"1","160","WDR60","WDR60","DYNC2I1","WP4906",,"false","WDR60",
"1",,"ENSG00000196218",,,,"1","168","ENSG00000196218;RYR, RYR1","RYR, RYR1","RYR1","WP5408",,"false","ENSG00000196218;RYR, RYR1",
,"ALOX12","ENSG00000108839","1",,,,"189","239","239","ALOX12",,,"false","239",
,"TPT1","ENSG00000133112","1",,,,"166","7178","7178","TPT1",,,"false","7178",
"1",,"ENSG00000109320",,,,"1","157","ENSG00000109320;NF-KB, NF-kB, NFKB, NFKB1, NFKB1 p105, NFkB, p50, p50/p52","NF-KB, NF-kB, NFKB, NFKB1, NFKB1 p105, NFkB, p50, p50/p52","NFKB1","WP5402",,"false","ENSG00000109320;NF-KB, NF-kB, NFKB, NFKB1, NFKB1 p105, NFkB, p50, p50/p52",
"1",,"ENSG00000143315",,,,"1","171","PIGM","PIGM","PIGM","WP4906",,"false","PIGM",
,,"ENSG00000187193",,,,"1","407","MT1X","MT1X","MT1X","WP408",,"false","MT1X",
"1",,"ENSG00000186198",,,,"1","177","SLC51B","SLC51B","SLC51B","WP4906",,"false","SLC51B",
,"AGER","ENSG00000204305","1",,,,"389","177","177","AGER",,,"false","177",
,"ICAM1","ENSG00000090339","1",,,,"157","3383","3383","ICAM1",,,"false","3383",
,"PINK1","ENSG00000158828","1",,,,"175","65018","65018","PINK1",,,"false","65018",
,"LSAMP","ENSG00000185565","1",,,,"408","4045","4045","LSAMP",,,"false","4045",
,"ACHE","ENSG00000087085","1",,,,"189","43","43","ACHE",,,"false","43",
,"SLC25A12","ENSG00000115840","1",,,,"409","8604","8604","SLC25A12",,,"false","8604",
"1",,"ENSG00000173757",,,,"1","157","ENSG00000173757;STAT5B","STAT5B","STAT5B","WP4906",,"false","ENSG00000173757;STAT5B",
,"DCDC2","ENSG00000146038","1",,,,"410","51473","51473","DCDC2",,,"false","51473",
,"TRAK1","ENSG00000182606","1",,,,"160","22906","22906","TRAK1",,,"false","22906",
"1",,"ENSG00000171984",,,,"1","249","SHLD1","SHLD1","SHLD1","WP5402",,"false","SHLD1",
,"SYN1","ENSG00000008056","1",,,,"165","6853","6853","SYN1",,,"false","6853",
"1",,"ENSG00000148602",,,,"1","411","LRIT1","LRIT1","LRIT1","WP5402",,"false","LRIT1",
"1",,"ENSG00000115592",,,,"1","187","PRKAG3","PRKAG3","PRKAG3","WP4905",,"false","PRKAG3",
,"IGF2","ENSG00000167244","1",,,"1","157","3481;IGF2","IGF2","IGF2","WP3584",,"false","3481;IGF2",
,"CELF2","ENSG00000048740","1",,,,"412","10659","10659","CELF2",,,"false","10659",
,"GC","ENSG00000145321","1",,,,"186","2638","2638","GC",,,"false","2638",
"1",,"ENSG00000241837",,,,"1","193","ATP5O","ATP5O","ATP5PO","WP4932",,"false","ATP5O",
,"EPHX2","ENSG00000120915","1",,,,"413","2053","2053","EPHX2",,,"false","2053",
"1","RELA","ENSG00000173039","1",,,"1","157","5970;ENSG00000173039;NF-kappaB p65, NFKB3, RELA, p65","NF-kappaB p65, NFKB3, RELA, p65","RELA","WP5407",,"false","5970;ENSG00000173039;NF-kappaB p65, NFKB3, RELA, p65",
,"NRIP1","ENSG00000180530","1","1",,,"175","8204","8204;NRIP1","NRIP1",,"10.1038/s41586-022-04434-5","false","8204","rs9975024"
"1",,"ENSG00000179938",,,,"1","414","GOLGA8J","GOLGA8J","GOLGA8J","WP5407",,"false","GOLGA8J",
,,"ENSG00000135638",,"1",,,"415","EMX1","EMX1","EMX1",,"10.1038/s41586-022-04434-5","false","EMX1","rs999494"
,"DNMT3B","ENSG00000088305","1",,,,"175","1789","1789","DNMT3B",,,"false","1789",
,"DNM1","ENSG00000106976","1",,,,"165","1759","1759","DNM1",,,"false","1759",
,,"ENSG00000164037",,"1",,,"416","SLC9B1","SLC9B1","SLC9B1",,"10.1038/s41586-022-04434-5","false","SLC9B1","rs6839635"
,"KDR","ENSG00000128052","1",,,,"157","3791","3791","KDR",,,"false","3791",
