"CNVassociated","Ensembl","fromDisGeNET","fromPublication","fromWikiPathways","gLayCluster","HGNCsymbol","name","name.copy","PathwayID","Publication.doi","selected","shared name","snpID","WPNodeID","WPNodeIDType"
"1","ENSG00000117394",,,"1","137","SLC2A1","GLUT1, SLC2A1","ENSG00000117394;GLUT1, SLC2A1","WP5408",,"false","GLUT1, SLC2A1",,"ENSG00000117394","ensembl"
"1","ENSG00000089225",,,"1","238","TBX5","TBX5","ENSG00000089225;TBX5","WP5346",,"false","TBX5",,"ENSG00000089225","ensembl"
"1","ENSG00000155975",,,"1","191","VPS37A","VPS37A","VPS37A","WP4932",,"false","VPS37A",,"ENSG00000155975","ensembl"
"1","ENSG00000166405",,,"1","289","RIC3","RIC3","ENSG00000166405;RIC3","WP5407",,"false","RIC3",,"ENSG00000166405","ensembl"
"1","ENSG00000099960",,,"1","290","SLC7A4","SLC7A4","SLC7A4","WP4657",,"false","SLC7A4",,"ENSG00000099960","ensembl"
"1","ENSG00000145491",,,"1","291","ROPN1L","ROPN1L","ROPN1L","WP5402",,"false","ROPN1L",,"ENSG00000145491","ensembl"
"1","ENSG00000143226",,,"1","292","FCGR2A","FCGR2A","ENSG00000143226;FCGR2A","WP5346",,"false","FCGR2A",,"ENSG00000143226","ensembl"
"1","ENSG00000184647",,,"1","293","PRSS55","PRSS55","PRSS55","WP5346",,"false","PRSS55",,"ENSG00000184647","ensembl"
"1","ENSG00000070193",,,"1","171","FGF10","FGF10","ENSG00000070193;FGF10","WP4657",,"false","FGF10",,"ENSG00000070193","ensembl"
"1","ENSG00000106682",,,"1","294","EIF4H","EIF4H","EIF4H;ENSG00000106682","WP4932",,"false","EIF4H",,"ENSG00000106682","ensembl"
"1","ENSG00000184702",,,"1","158","SEPTIN5","SEPTIN5","ENSG00000184702;SEPTIN5","WP4657",,"false","SEPTIN5",,"ENSG00000184702","ensembl"
"1","ENSG00000136573",,,"1","295","BLK","BLK","BLK;ENSG00000136573","WP5346",,"false","BLK",,"ENSG00000136573","ensembl"
"1","ENSG00000178732",,,"1","147","GP5","GP5","GP5","WP4657",,"false","GP5",,"ENSG00000178732","ensembl"
"1","ENSG00000099949",,,"1","138","LZTR1","LZTR1","LZTR1","WP4657",,"false","LZTR1",,"ENSG00000099949","ensembl"
"1","ENSG00000151835",,,"1","296","SACS","SACS","ENSG00000151835;SACS","WP5406",,"false","SACS",,"ENSG00000151835","ensembl"
"1","ENSG00000159199",,,"1","140","ATP5MC1","ATP5MC1","ATP5MC1","WP4932",,"false","ATP5MC1",,"ENSG00000159199","ensembl"
"1","ENSG00000104626",,,"1","158","ERI1","ERI1","ENSG00000104626;ERI1","WP5346",,"false","ERI1",,"ENSG00000104626","ensembl"
"1","ENSG00000115310",,,"1","143","RTN4","RTN4","ENSG00000115310;RTN4","WP4657, WP5406",,"false","RTN4",,"ENSG00000115310","ensembl"
"1","ENSG00000228253",,,"1","140","MT-ATP8","ATP8","ATP8","WP4932",,"false","ATP8",,"ENSG00000228253","ensembl"
"1","ENSG00000163348",,,"1","137","PYGO2","PYGO2","PYGO2","WP4905",,"false","PYGO2",,"ENSG00000163348","ensembl"
"1","ENSG00000124172",,,"1","140","ATP5F1E","ATP5E","ATP5E","WP4932",,"false","ATP5E",,"ENSG00000124172","ensembl"
"1","ENSG00000265107",,,"1","144","GJA5","GJA5","GJA5","WP4905",,"false","GJA5",,"ENSG00000265107","ensembl"
"1","ENSG00000106089",,,"1","153","STX1A","STX1A","ENSG00000106089;STX1A","WP4875, WP4932, WP5407",,"false","STX1A",,"ENSG00000106089","ensembl"
"1","ENSG00000161509",,,"1","147","GRIN2C","GRIN2C","GRIN2C","WP4222, WP4875, WP5398",,"false","GRIN2C",,"ENSG00000161509","ensembl"
,"ENSG00000137843",,"1",,"172","PAK6","PAK6","PAK6",,"10.1038/s41586-022-04434-5","false","PAK6","rs56205728",,
"1","ENSG00000130640",,,"1","172","TUBGCP2","TUBGCP2","TUBGCP2","WP4940",,"false","TUBGCP2",,"ENSG00000130640","ensembl"
"1","ENSG00000036257",,,"1","138","CUL3","CUL3","CUL3","WP4657",,"false","CUL3",,"ENSG00000036257","ensembl"
"1","ENSG00000197442",,,"1","137","MAP3K5","MAP3K5, p38MAPK","ENSG00000197442;MAP3K5, p38MAPK","WP5412",,"false","MAP3K5, p38MAPK",,"ENSG00000197442","ensembl"
"1","ENSG00000134769",,,"1","160","DTNA","DTNA","DTNA","WP5406",,"false","DTNA",,"ENSG00000134769","ensembl"
,"ENSG00000138675",,,"1","171","FGF5","FGF5","FGF5","WP3584",,"false","FGF5",,"ENSG00000138675","ensembl"
"1","ENSG00000214097",,,"1","297","SMCO1","SMCO1","ENSG00000214097;SMCO1","WP4906",,"false","SMCO1",,"ENSG00000214097","ensembl"
"1","ENSG00000188175",,,"1","298","HEPACAM2","HEPACAM2","ENSG00000188175;HEPACAM2","WP5346",,"false","HEPACAM2",,"ENSG00000188175","ensembl"
,"ENSG00000130830",,,"1","299","MPP1","MPP1","MPP1","WP3584",,"false","MPP1",,"ENSG00000130830","ensembl"
"1","ENSG00000165215",,,"1","144","CLDN3","CLDN3","CLDN3;ENSG00000165215","WP4657, WP4932",,"false","CLDN3",,"ENSG00000165215","ensembl"
"1","ENSG00000106077",,,"1","300","ABHD11","ABHD11","ABHD11","WP4932",,"false","ABHD11",,"ENSG00000106077","ensembl"
,"ENSG00000150672",,,"1","147","DLG2","DLG2","DLG2","WP4875",,"false","DLG2",,"ENSG00000150672","ensembl"
"1","ENSG00000185532",,,"1","147","PRKG1","PRKG1","ENSG00000185532;PRKG1","WP4222, WP4932",,"false","PRKG1",,"ENSG00000185532","ensembl"
,"ENSG00000152270",,,"1","137","PDE3B","PDE3B","PDE3B","WP4222",,"false","PDE3B",,"ENSG00000152270","ensembl"
"1","ENSG00000180198",,,"1","158","RCC1","RCC1","RCC1","WP4657",,"false","RCC1",,"ENSG00000180198","ensembl"
"1","ENSG00000213123",,,"1","143","DYNLT2B","TCTEX1D2","TCTEX1D2","WP4906",,"false","TCTEX1D2",,"ENSG00000213123","ensembl"
"1","ENSG00000152234",,,"1","140","ATP5F1A","ATP5A1","ATP5A1","WP4932",,"false","ATP5A1",,"ENSG00000152234","ensembl"
"1","ENSG00000136869",,,"1","178","TLR4","TLR4","ENSG00000136869;TLR4","WP5346",,"false","TLR4",,"ENSG00000136869","ensembl"
,"ENSG00000174840",,,"1","301","PDE12","PDE12","PDE12","WP4222",,"false","PDE12",,"ENSG00000174840","ensembl"
"1","ENSG00000177169",,,"1","137","ULK1","ULK1","ENSG00000177169;ULK1","WP4932, WP5412",,"false","ULK1",,"ENSG00000177169","ensembl"
"1","ENSG00000110955",,,"1","140","ATP5F1B","ATP5B","ATP5B","WP4932",,"false","ATP5B",,"ENSG00000110955","ensembl"
"1","ENSG00000140157",,,"1","172","NIPA2","NIPA2","ENSG00000140157;NIPA2","WP4940",,"false","NIPA2",,"ENSG00000140157","ensembl"
"1","ENSG00000108823",,,"1","160","SGCA","SGCA","SGCA","WP5406",,"false","SGCA",,"ENSG00000108823","ensembl"
,"ENSG00000186895",,,"1","171","FGF3","FGF3","FGF3","WP3584",,"false","FGF3",,"ENSG00000186895","ensembl"
"1","ENSG00000175344",,,"1","149","CHRNA7","CHRNA7","CHRNA7;ENSG00000175344","WP4222, WP4942, WP5407",,"false","CHRNA7",,"ENSG00000175344","ensembl"
"1","ENSG00000140092",,,"1","162","FBLN5","FBLN5","FBLN5","WP4932",,"false","FBLN5",,"ENSG00000140092","ensembl"
"1","ENSG00000186399",,,"1","302","GOLGA8R","GOLGA8R","GOLGA8R","WP4942, WP5407",,"false","GOLGA8R",,"ENSG00000186399","ensembl"
,"ENSG00000162104",,,"1","209","ADCY9","ADCY9","ADCY9","WP4222",,"false","ADCY9",,"ENSG00000162104","ensembl"
"1","ENSG00000141580",,,"1","303","WDR45B","WDR45B","ENSG00000141580;WDR45B","WP5412",,"false","WDR45B",,"ENSG00000141580","ensembl"
"1","ENSG00000165806",,,"1","158","CASP7","CASP7","CASP7;ENSG00000165806","WP4906",,"false","CASP7",,"ENSG00000165806","ensembl"
"1","ENSG00000105329",,,"1","171","TGFB1","TGF-B1, TGF-Beta, TGF-β, TGFB, TGFB1","ENSG00000105329;TGF-B1, TGF-Beta, TGF-β, TGFB, TGFB1","WP4906",,"false","TGF-B1, TGF-Beta, TGF-β, TGFB, TGFB1",,"ENSG00000105329","ensembl"
"1","ENSG00000128272",,,"1","137","ATF4","ATF4","ATF4;ENSG00000128272","WP4932",,"false","ATF4",,"ENSG00000128272","ensembl"
"1","ENSG00000171016",,,"1","137","PYGO1","PYGO, PYGO1","PYGO, PYGO1","WP4905",,"false","PYGO, PYGO1",,"ENSG00000171016","ensembl"
"1","ENSG00000261247",,,"1","304","GOLGA8T","GOLGA8T","GOLGA8T","WP5407",,"false","GOLGA8T",,"ENSG00000261247","ensembl"
"1","ENSG00000183638",,,"1","193","RP1L1","RP1L1","RP1L1","WP5346",,"false","RP1L1",,"ENSG00000183638","ensembl"
,"ENSG00000169258",,,"1","305","GPRIN1","GPRIN1","GPRIN1","WP3584",,"false","GPRIN1",,"ENSG00000169258","ensembl"
,"ENSG00000100292",,,"1","137","HMOX1","HMOX1, HO-1","HMOX1, HO-1","WP408",,"false","HMOX1, HO-1",,"3162","ncbigene"
"1","ENSG00000163069",,,"1","160","SGCB","SGCB","SGCB","WP5406",,"false","SGCB",,"ENSG00000163069","ensembl"
"1","ENSG00000158773",,,"1","147","USF1","USF1","ENSG00000158773;USF1","WP4932",,"false","USF1",,"ENSG00000158773","ensembl"
,"ENSG00000173786",,,"1","143","CNP","CNP","CNP","WP3584",,"false","CNP",,"ENSG00000173786","ensembl"
"1","ENSG00000158769",,,"1","144","F11R","F11R","ENSG00000158769;F11R","WP4905",,"false","F11R",,"ENSG00000158769","ensembl"
"1","ENSG00000003987",,,"1","255","MTMR7","MTMR7","ENSG00000003987;MTMR7","WP5346",,"false","MTMR7",,"ENSG00000003987","ensembl"
,"ENSG00000152413",,,"1","147","HOMER1","HOMER, HOMER1","HOMER, HOMER1","WP4875",,"false","HOMER, HOMER1",,"ENSG00000152413","ensembl"
"1","ENSG00000137462",,,"1","137","TLR2","TLR2","ENSG00000137462;TLR2","WP5346",,"false","TLR2",,"ENSG00000137462","ensembl"
"1","ENSG00000065029",,,"1","306","ZNF76","ZNF76","ENSG00000065029;ZNF76","WP4906",,"false","ZNF76",,"ENSG00000065029","ensembl"
"1","ENSG00000121892",,,"1","142","PDS5A","PDS5A","PDS5A","WP5402",,"false","PDS5A",,"ENSG00000121892","ensembl"
"1","ENSG00000153147",,,"1","158","SMARCA5","SMARCA5","SMARCA5","WP4932",,"false","SMARCA5",,"O60264","uniprot"
"1","ENSG00000073598",,,"1","307","FNDC8","FNDC8","ENSG00000073598;FNDC8","WP4906",,"false","FNDC8",,"ENSG00000073598","ensembl"
,"ENSG00000078114",,"1",,"308","NEBL","NEBL","NEBL",,"10.1038/s41586-022-04434-5","false","NEBL","rs2119242",,
"1","ENSG00000204033",,,"1","309","LRIT2","LRIT2","LRIT2","WP5402",,"false","LRIT2",,"ENSG00000204033","ensembl"
"1","ENSG00000197959",,,"1","310","DNM3","DNM3","DNM3;ENSG00000197959","WP5408",,"false","DNM3",,"ENSG00000197959","ensembl"
"1","ENSG00000160948",,,"1","191","VPS28","VPS28","VPS28","WP4932",,"false","VPS28",,"ENSG00000160948","ensembl"
"1","ENSG00000119139",,,"1","144","TJP2","TJP2","ENSG00000119139;TJP2","WP4905, WP5407",,"false","TJP2",,"ENSG00000119139","ensembl"
"1","ENSG00000120899",,,"1","137","PTK2B","PTK2B","ENSG00000120899;PTK2B","WP5399, WP5412",,"false","PTK2B",,"ENSG00000120899","ensembl"
"1","ENSG00000165732",,,"1","158","DDX21","DDX21","DDX21","WP4932",,"false","DDX21",,"Q9NR30","uniprot"
"1","ENSG00000169783",,,"1","143","LINGO1","LINGO1","LINGO1","WP5406",,"false","LINGO1",,"ENSG00000169783","ensembl"
,"ENSG00000138821",,"1",,"311","SLC39A8","SLC39A8","SLC39A8",,"10.1038/s41586-022-04434-5","false","SLC39A8","rs13107325",,
"1","ENSG00000164675",,,"1","312","IQUB","IQUB","IQUB","WP5402",,"false","IQUB",,"ENSG00000164675","ensembl"
"1","ENSG00000169189",,,"1","142","NSMCE1","NSMCE1","NSMCE1","WP5407",,"false","NSMCE1",,"Q8WV22","uniprot"
"1","ENSG00000147601",,,"1","142","TERF1","TERF1","ENSG00000147601;TERF1","WP5346",,"false","TERF1",,"ENSG00000147601","ensembl"
,"ENSG00000086991",,,"1","178","NOX4","NOX4","50507;NOX4","WP408",,"false","NOX4",,"50507","ncbigene"
"1","ENSG00000148600",,,"1","313","CDHR1","CDHR1","CDHR1;ENSG00000148600","WP5402",,"false","CDHR1",,"ENSG00000148600","ensembl"
,"ENSG00000075035",,"1",,"314","WSCD2","WSCD2","WSCD2",,"10.1038/s41586-022-04434-5","false","WSCD2","rs3764002",,
"1","ENSG00000152595",,,"1","315","MEPE","MEPE","ENSG00000152595;MEPE","WP5346",,"false","MEPE",,"ENSG00000152595","ensembl"
"1","ENSG00000071462",,,"1","156","BUD23","BUD23","BUD23;ENSG00000071462","WP4932",,"false","BUD23",,"ENSG00000071462","ensembl"
,"ENSG00000172572",,,"1","137","PDE3A","PDE3, PDE3A","PDE3, PDE3A","WP4222",,"false","PDE3, PDE3A",,"ENSG00000172572","ensembl"
,"ENSG00000092470",,"1",,"316","WDR76","WDR76","WDR76",,"10.1038/s41586-022-04434-5","false","WDR76","rs2929278",,
"1","ENSG00000065000",,,"1","151","AP3D1","AP3D1","AP3D1","WP5408",,"false","AP3D1",,"O14617","uniprot"
"1","ENSG00000123395",,,"1","137","ATG101","ATG101","ATG101","WP5412",,"false","ATG101",,"ENSG00000123395","ensembl"
"1","ENSG00000083067",,,"1","317","TRPM3","TRPM3","TRPM3","WP5407",,"false","TRPM3",,"ENSG00000083067","ensembl"
,"ENSG00000166886",,"1",,"318","NAB2","NAB2","NAB2",,"10.1038/s41586-022-04434-5","false","NAB2","rs324017",,
"1","ENSG00000187778",,,"1","138","MCRS1","MCRS1","ENSG00000187778;MCRS1","WP4906, WP5346",,"false","MCRS1",,"ENSG00000187778","ensembl"
,"ENSG00000186868",,"1",,"158","MAPT","MAPT","MAPT",,"10.1038/s41586-022-04434-5","false","MAPT","rs2532240",,
,"ENSG00000144619",,"1",,"153","CNTN4","CNTN4","CNTN4",,"10.1038/s41586-022-04434-5","false","CNTN4","rs17194490",,
"1","ENSG00000164754",,,"1","142","RAD21","RAD21","RAD21","WP5402",,"false","RAD21",,"ENSG00000164754","ensembl"
"1","ENSG00000213639",,,"1","147","PPP1CB","MLCP, PPP1CB","MLCP, PPP1CB","WP4657",,"false","MLCP, PPP1CB",,"ENSG00000213639","ensembl"
"1","ENSG00000177885",,,"1","137","GRB2","GRB2","ENSG00000177885;GRB2","WP4932",,"false","GRB2",,"ENSG00000177885","ensembl"
,"ENSG00000221869",,,"1","137","CEBPD","C/EBP, CEBPD","C/EBP, CEBPD","WP3584",,"false","C/EBP, CEBPD",,"ENSG00000221869","ensembl"
"1","ENSG00000135390",,,"1","140","ATP5MC2","ATP5MC2","ATP5MC2","WP4932",,"false","ATP5MC2",,"ENSG00000135390","ensembl"
"1","ENSG00000119509",,,"1","210","INVS","INVS","ENSG00000119509;INVS","WP5399",,"false","INVS",,"ENSG00000119509","ensembl"
"1","ENSG00000154319",,,"1","295","FAM167A","FAM167A","FAM167A","WP5346",,"false","FAM167A",,"ENSG00000154319","ensembl"
"1","ENSG00000132356",,,"1","152","PRKAA1","AMPK, AMPK1, AMPKa1, PRKAA1","AMPK, AMPK1, AMPKa1, PRKAA1","WP4905",,"false","AMPK, AMPK1, AMPKa1, PRKAA1",,"ENSG00000132356","ensembl"
"1","ENSG00000130363",,,"1","161","RSPH3","RSPH3","RSPH3","WP5402",,"false","RSPH3",,"ENSG00000130363","ensembl"
,"ENSG00000158125",,,"1","147","XDH","XDH, Xantine oxidase","XDH, Xantine oxidase","WP408",,"false","XDH, Xantine oxidase",,"7498","ncbigene"
"1","ENSG00000178217",,,"1","319","SH2D4B","SH2D4B","SH2D4B","WP5402",,"false","SH2D4B",,"ENSG00000178217","ensembl"
,"ENSG00000129467",,,"1","209","ADCY4","ADCY4","ADCY4","WP4222",,"false","ADCY4",,"ENSG00000129467","ensembl"
,"ENSG00000164742",,,"1","209","ADCY1","ADCY1, Adenyl cyclase","ADCY1, Adenyl cyclase","WP4222",,"false","ADCY1, Adenyl cyclase",,"ENSG00000164742","ensembl"
"1","ENSG00000142208",,,"1","137","AKT1","AKT, AKT1, Akt1, PKB/AKT","AKT, AKT1, Akt1, PKB/AKT;ENSG00000142208","WP3584, WP4906",,"false","AKT, AKT1, Akt1, PKB/AKT",,"ENSG00000142208","ensembl"
"1","ENSG00000135903",,,"1","320","PAX3","PAX3","ENSG00000135903;PAX3","WP4657",,"false","PAX3",,"ENSG00000135903","ensembl"
,"ENSG00000112659",,"1",,"138","CUL9","CUL9","CUL9",,"10.1038/s41586-022-04434-5","false","CUL9","rs113113059",,
,"ENSG00000122687",,"1",,"321","MRM2","FTSJ2","FTSJ2",,"10.1038/s41586-022-04434-5","false","FTSJ2","rs58120505",,
,"ENSG00000188641",,"1",,"322","DPYD","DPYD","DPYD",,"10.1038/s41586-022-04434-5","false","DPYD","rs72728416",,
"1","ENSG00000065154",,,"1","140","OAT","OAT","OAT","WP4657",,"false","OAT",,"ENSG00000065154","ensembl"
"1","ENSG00000112658",,,"1","238","SRF","SRF","ENSG00000112658;SRF","WP4657",,"false","SRF",,"ENSG00000112658","ensembl"
"1","ENSG00000093009",,,"1","142","CDC45","CDC45","CDC45","WP4657",,"false","CDC45",,"ENSG00000093009","ensembl"
"1","ENSG00000082898",,,"1","158","XPO1","CRM1, XPO1","CRM1, XPO1;ENSG00000082898","WP4657",,"false","CRM1, XPO1",,"ENSG00000082898","ensembl"
,"ENSG00000126456",,"1",,"178","IRF3","IRF3","IRF3",,"10.1038/s41586-022-04434-5","false","IRF3","rs2304205",,
"1","ENSG00000105697",,,"1","150","HAMP","HAMP, foetal HAMP?","ENSG00000105697;HAMP, foetal HAMP?","WP4906",,"false","HAMP, foetal HAMP?",,"ENSG00000105697","ensembl"
"1","ENSG00000183454",,"1","1","147","GRIN2A","GRIN2A","GRIN2A","WP4222, WP4875, WP5398","10.1038/s41586-022-04434-5","false","GRIN2A","rs9926049","ENSG00000183454","ensembl"
"1","ENSG00000165475",,,"1","323","CRYL1","CRYL1","CRYL1;ENSG00000165475","WP5405",,"false","CRYL1",,"ENSG00000165475","ensembl"
,"ENSG00000109610",,,"1","324","SOD3","SOD3","SOD3","WP408",,"false","SOD3",,"6649","ncbigene"
,"ENSG00000138685",,,"1","171","FGF2","FGF2","FGF2","WP3584",,"false","FGF2",,"ENSG00000138685","ensembl"
"1","ENSG00000181222",,,"1","138","POLR2A","POLR2A","ENSG00000181222;POLR2A","WP4657",,"false","POLR2A",,"ENSG00000181222","ensembl"
,"ENSG00000178922",,"1",,"325","HYI","HYI","HYI",,"10.1038/s41586-022-04434-5","false","HYI","rs11210892",,
"1","ENSG00000188486",,,"1","158","H2AX","Gamma H2AX, H2AX, Histone H2AX","Gamma H2AX, H2AX, Histone H2AX;P16104","WP4932",,"false","Gamma H2AX, H2AX, Histone H2AX",,"P16104","uniprot"
"1","ENSG00000164362",,,"1","137","TERT","TERT","ENSG00000164362;TERT","WP5346",,"false","TERT",,"ENSG00000164362","ensembl"
"1","ENSG00000126803",,,"1","137","HSPA2","HSPA2","HSPA2","WP4932",,"false","HSPA2",,"ENSG00000126803","ensembl"
"1","ENSG00000185245",,,"1","147","GP1BA","GP1BA","ENSG00000185245;GP1BA","WP4657",,"false","GP1BA",,"ENSG00000185245","ensembl"
"1","ENSG00000119737",,,"1","137","GPR75","GPR75","ENSG00000119737;GPR75","WP4942",,"false","GPR75",,"ENSG00000119737","ensembl"
"1","ENSG00000077800",,,"1","326","FKBP6","FKBP6","ENSG00000077800;FKBP6","WP4932",,"false","FKBP6",,"ENSG00000077800","ensembl"
"1","ENSG00000185252",,,"1","327","ZNF74","ZNF74","ENSG00000185252;ZNF74","WP4657",,"false","ZNF74",,"ENSG00000185252","ensembl"
"1","ENSG00000099994",,,"1","328","SUSD2","SUSD2","ENSG00000099994;SUSD2","WP5402",,"false","SUSD2",,"ENSG00000099994","ensembl"
"1","ENSG00000185608",,,"1","329","MRPL40","MRPL40","ENSG00000185608;MRPL40","WP4657",,"false","MRPL40",,"ENSG00000185608","ensembl"
,"ENSG00000135829",,,"1","158","DHX9","DHX9","DHX9","WP3584",,"false","DHX9",,"ENSG00000135829","ensembl"
"1","ENSG00000198835",,,"1","330","GJC2","GJC2","ENSG00000198835;GJC2","WP5407",,"false","GJC2",,"ENSG00000198835","ensembl"
"1","ENSG00000099899",,,"1","158","TRMT2A","TRMT2A","ENSG00000099899;TRMT2A","WP4657",,"false","TRMT2A",,"ENSG00000099899","ensembl"
,"ENSG00000184486",,,"1","331","POU3F2","BRN2","BRN2","WP3584",,"false","BRN2",,"ENSG00000184486","ensembl"
"1","ENSG00000181929",,,"1","152","PRKAG1","PRKAG1","PRKAG1","WP4905",,"false","PRKAG1",,"ENSG00000181929","ensembl"
"1","ENSG00000077782",,,"1","171","FGFR1","FGFR1, FGFR1c","FGFR1, FGFR1c","WP4657",,"false","FGFR1, FGFR1c",,"ENSG00000077782","ensembl"
"1","ENSG00000076555",,,"1","152","ACACB","ACACB","ACACB;ENSG00000076555","WP4932",,"false","ACACB",,"ENSG00000076555","ensembl"
"1","ENSG00000133302",,,"1","142","SLF1","SLF1","SLF1","WP5407",,"false","SLF1",,"Q9BQI6","uniprot"
"1","ENSG00000197879",,,"1","158","MYO1C","MYO1C","MYO1C","WP4932",,"false","MYO1C",,"O00159","uniprot"
,"ENSG00000128655",,,"1","332","PDE11A","PDE11A","PDE11A","WP4222",,"false","PDE11A",,"ENSG00000128655","ensembl"
"1","ENSG00000132535",,,"1","147","DLG4","DLG4, PSD95","DLG4, PSD95;ENSG00000132535","WP5398",,"false","DLG4, PSD95",,"ENSG00000132535","ensembl"
"1","ENSG00000171060",,,"1","333","C8orf74","C8orf74","C8orf74","WP5346",,"false","C8orf74",,"ENSG00000171060","ensembl"
,"ENSG00000174233",,,"1","209","ADCY6","ADCY6","ADCY6","WP4222",,"false","ADCY6",,"ENSG00000174233","ensembl"
,"ENSG00000102974",,,"1","142","CTCF","CTCF","CTCF","WP3584",,"false","CTCF",,"ENSG00000102974","ensembl"
,"ENSG00000120088",,"1",,"334","CRHR1","CRHR1","CRHR1",,"10.1038/s41586-022-04434-5","false","CRHR1","rs2532240",,
,"ENSG00000101447",,"1",,"335","FAM83D","FAM83D","FAM83D",,"10.1038/s41586-022-04434-5","false","FAM83D","rs1006945",,
"1","ENSG00000182771",,,"1","336","GRID1","GRID1","ENSG00000182771;GRID1","WP3584, WP5402",,"false","GRID1",,"ENSG00000182771","ensembl"
"1","ENSG00000156587",,,"1","158","UBE2L6","UBE2L6","ENSG00000156587;UBE2L6","WP4932",,"false","UBE2L6",,"ENSG00000156587","ensembl"
"1","ENSG00000185798",,,"1","337","WDR53","WDR53","WDR53","WP4906",,"false","WDR53",,"ENSG00000185798","ensembl"
"1","ENSG00000070413",,,"1","225","DGCR2","DGCR2","DGCR2;ENSG00000070413","WP4657",,"false","DGCR2",,"ENSG00000070413","ensembl"
,"ENSG00000116044",,,"1","137","NFE2L2","NFE2L2","NFE2L2","WP408",,"false","NFE2L2",,"ENSG00000116044","ensembl"
,"ENSG00000172845",,,"1","137","SP3","SP3","SP3","WP3584",,"false","SP3",,"ENSG00000172845","ensembl"
,"ENSG00000067082",,"1",,"338","KLF6","KLF6","KLF6",,"10.1038/s41586-022-04434-5","false","KLF6","rs17731",,
,"ENSG00000188107",,"1",,"339","EYS","EYS","EYS",,"10.1038/s41586-022-04434-5","false","EYS","rs6925079",,
"1","ENSG00000121743",,,"1","144","GJA3","GJA3","ENSG00000121743;GJA3","WP4905",,"false","GJA3",,"ENSG00000121743","ensembl"
"1","ENSG00000083642",,,"1","142","PDS5B","PDS5B","PDS5B","WP5402",,"false","PDS5B",,"ENSG00000083642","ensembl"
"1","ENSG00000169612",,,"1","158","RAMAC","RAMAC","ENSG00000169612;RAMAC","WP5408",,"false","RAMAC",,"ENSG00000169612","ensembl"
"1","ENSG00000141867",,,"1","137","BRD4","BRD4","BRD4;ENSG00000141867","WP4932",,"false","BRD4",,"ENSG00000141867","ensembl"
"1","ENSG00000104941",,,"1","161","RSPH6A","RSPH6A","RSPH6A","WP5402",,"false","RSPH6A",,"ENSG00000104941","ensembl"
"1","ENSG00000171720",,,"1","137","HDAC3","HDAC3","ENSG00000171720;HDAC3","WP4657, WP4932",,"false","HDAC3",,"ENSG00000171720","ensembl"
"1","ENSG00000129910",,,"1","137","CDH15","CDH15","CDH15;ENSG00000129910","WP4657",,"false","CDH15",,"ENSG00000129910","ensembl"
"1","ENSG00000169609",,,"1","340","C15orf40","C15orf40","C15orf40","WP5408",,"false","C15orf40",,"ENSG00000169609","ensembl"
,"ENSG00000154678",,,"1","274","PDE1C","PDE1C","PDE1C","WP4222",,"false","PDE1C",,"ENSG00000154678","ensembl"
"1","ENSG00000109670",,,"1","137","FBXW7","FBXW7","FBXW7","WP4906",,"false","FBXW7",,"ENSG00000109670","ensembl"
"1","ENSG00000139515",,,"1","171","PDX1","PDX-1, PDX1","ENSG00000139515;PDX-1, PDX1","WP5346",,"false","PDX-1, PDX1",,"ENSG00000139515","ensembl"
"1","ENSG00000174013",,,"1","233","FBXO45","FBXO45","FBXO45","WP4906",,"false","FBXO45",,"ENSG00000174013","ensembl"
"1","ENSG00000116459",,,"1","140","ATP5PB","ATP5PB","ATP5PB","WP4932",,"false","ATP5PB",,"ENSG00000116459","ensembl"
"1","ENSG00000114315",,,"1","136","HES1","HES1","ENSG00000114315;HES1","WP4657",,"false","HES1",,"ENSG00000114315","ensembl"
,"ENSG00000153944",,"1",,"341","MSI2","MSI2","MSI2",,"10.1038/s41586-022-04434-5","false","MSI2","rs4793888",,
"1","ENSG00000164733",,,"1","153","CTSB","CTSB","CTSB;ENSG00000164733","WP5346",,"false","CTSB",,"ENSG00000164733","ensembl"
"1","ENSG00000170035",,,"1","214","UBE2E3","UBE2E3","ENSG00000170035;UBE2E3","WP4932",,"false","UBE2E3",,"ENSG00000170035","ensembl"
,"ENSG00000100348",,,"1","244","TXN2","TXN2","TXN2","WP408",,"false","TXN2",,"25828","ncbigene"
"1","ENSG00000103723",,,"1","151","AP3B2","AP3B2","AP3B2","WP5408",,"false","AP3B2",,"ENSG00000103723;Q13367","ensembl"
"1","ENSG00000099365",,,"1","153","STX1B","STX1B","STX1B","WP5407",,"false","STX1B",,"ENSG00000099365","ensembl"
"1","ENSG00000083312",,,"1","158","TNPO1","TNPO1","TNPO1","WP4657",,"false","TNPO1",,"ENSG00000083312","ensembl"
"1","ENSG00000126581",,,"1","137","BECN1","BECLIN1, BECN1, Beclin1","BECLIN1, BECN1, Beclin1;ENSG00000126581","WP4932",,"false","BECLIN1, BECN1, Beclin1",,"ENSG00000126581","ensembl"
"1","ENSG00000066468",,,"1","171","FGFR2","FGFR2","FGFR2","WP4657",,"false","FGFR2",,"ENSG00000066468","ensembl"
"1","ENSG00000189056",,,"1","342","RELN","RELN","ENSG00000189056;RELN","WP4657",,"false","RELN",,"ENSG00000189056","ensembl"
